qs1,qs2,qs3,qs4,qs5,merge1,partition_sort
0.015197515487670898,0.024640560150146484,0.024785995483398438,0.021678447723388672,0.02439403533935547,0.024581432342529297,0.011659860610961914
0.01620650291442871,0.02469325065612793,0.024491310119628906,0.023565053939819336,0.021540403366088867,0.024175167083740234,0.010947227478027344
0.015224456787109375,0.024524688720703125,0.025768041610717773,0.022277116775512695,0.02213263511657715,0.025720834732055664,0.012105703353881836
0.015501260757446289,0.02397608757019043,0.024030685424804688,0.02217578887939453,0.021926164627075195,0.024845361709594727,0.012598276138305664
0.015875816345214844,0.02404952049255371,0.0261232852935791,0.022362947463989258,0.02263474464416504,0.025722503662109375,0.011246681213378906
0.014657020568847656,0.06807971000671387,0.028083086013793945,0.022182703018188477,0.02168583869934082,0.024690866470336914,0.011409759521484375
0.016792774200439453,0.024686098098754883,0.02407693862915039,0.022040843963623047,0.026178359985351562,0.024985790252685547,0.010907649993896484
0.015709638595581055,0.024599552154541016,0.024676799774169922,0.02451801300048828,0.02436351776123047,0.025148868560791016,0.011925697326660156
0.015128135681152344,0.023528099060058594,0.024562835693359375,0.024167537689208984,0.022340774536132812,0.024219989776611328,0.01200246810913086
0.016489744186401367,0.0238039493560791,0.02563309669494629,0.022950410842895508,0.021759748458862305,0.025088787078857422,0.011168718338012695
0.015063047409057617,0.024933815002441406,0.024620532989501953,0.02256608009338379,0.021431684494018555,0.02443528175354004,0.012209653854370117
0.016559362411499023,0.024444580078125,0.025135517120361328,0.02309727668762207,0.02291417121887207,0.024810075759887695,0.011288166046142578
0.016362905502319336,0.02412247657775879,0.024341583251953125,0.06957864761352539,0.022491931915283203,0.024552583694458008,0.011673688888549805
0.016367197036743164,0.026352405548095703,0.02629256248474121,0.02639913558959961,0.02205634117126465,0.026319026947021484,0.011444330215454102
0.0176851749420166,0.025091171264648438,0.023886442184448242,0.022251367568969727,0.022601604461669922,0.02463388442993164,0.011250495910644531
0.015264749526977539,0.02454662322998047,0.023424386978149414,0.023592233657836914,0.022606611251831055,0.02472519874572754,0.011667013168334961
0.014737129211425781,0.022925138473510742,0.02563023567199707,0.022660493850708008,0.021591901779174805,0.02502918243408203,0.011100053787231445
0.01528167724609375,0.02585124969482422,0.024367570877075195,0.022537946701049805,0.02222299575805664,0.024898529052734375,0.012601137161254883
0.015374183654785156,0.02446603775024414,0.0234224796295166,0.022783279418945312,0.022756099700927734,0.02504253387451172,0.01173543930053711
0.058531999588012695,0.028228044509887695,0.023744583129882812,0.02350163459777832,0.022181987762451172,0.025124788284301758,0.01093435287475586
0.016881942749023438,0.024402618408203125,0.025112152099609375,0.02564215660095215,0.021154165267944336,0.02624225616455078,0.011366844177246094
0.01520681381225586,0.023474931716918945,0.025143146514892578,0.021475553512573242,0.022578716278076172,0.0240480899810791,0.0115509033203125
0.016427040100097656,0.022829294204711914,0.02348947525024414,0.024913311004638672,0.021273374557495117,0.024799108505249023,0.011366844177246094
0.014880657196044922,0.023201704025268555,0.026915550231933594,0.02154994010925293,0.02185845375061035,0.025768756866455078,0.012475013732910156
0.015456676483154297,0.024483919143676758,0.024442195892333984,0.024669408798217773,0.022478818893432617,0.024973154067993164,0.012578725814819336
0.014647722244262695,0.02590155601501465,0.02544879913330078,0.021172285079956055,0.021647214889526367,0.026025056838989258,0.05412554740905762
0.01568150520324707,0.024973154067993164,0.025384187698364258,0.022981882095336914,0.02229166030883789,0.024689197540283203,0.012960433959960938
0.01658344268798828,0.025011539459228516,0.024131059646606445,0.023490190505981445,0.022179365158081055,0.024505615234375,0.013492345809936523
0.01494145393371582,0.023447751998901367,0.0230410099029541,0.023967981338500977,0.023506879806518555,0.025104045867919922,0.011621713638305664
0.01565837860107422,0.02318716049194336,0.02320098876953125,0.02381157875061035,0.021114587783813477,0.02543354034423828,0.011514663696289062
0.016564130783081055,0.024199724197387695,0.02818775177001953,0.021979570388793945,0.021904706954956055,0.02463841438293457,0.011526346206665039
0.015224456787109375,0.025784730911254883,0.024074792861938477,0.02155447006225586,0.021880388259887695,0.024649620056152344,0.011334896087646484
0.0175018310546875,0.024112224578857422,0.023884296417236328,0.024645090103149414,0.021207094192504883,0.06306004524230957,0.015552759170532227
0.0161745548248291,0.024875879287719727,0.027832746505737305,0.023812055587768555,0.021854877471923828,0.024806737899780273,0.011176824569702148
0.01620030403137207,0.025554656982421875,0.02301764488220215,0.022957563400268555,0.02175283432006836,0.024895429611206055,0.012344121932983398
0.015142679214477539,0.023643016815185547,0.023540258407592773,0.02238941192626953,0.02259683609008789,0.024788379669189453,0.011733293533325195
0.015535116195678711,0.023919105529785156,0.025352954864501953,0.022263526916503906,0.02337193489074707,0.025742292404174805,0.012003421783447266
0.016205549240112305,0.024571657180786133,0.02431654930114746,0.023885726928710938,0.02188897132873535,0.02461099624633789,0.011546134948730469
0.01635289192199707,0.02645397186279297,0.022890090942382812,0.022849082946777344,0.021996021270751953,0.02522563934326172,0.010953187942504883
0.017157316207885742,0.02572941780090332,0.023773908615112305,0.021631717681884766,0.021881103515625,0.06790041923522949,0.011665105819702148
0.016696691513061523,0.024561405181884766,0.025269508361816406,0.022595882415771484,0.02166461944580078,0.02488994598388672,0.01120758056640625
0.015426158905029297,0.026282072067260742,0.024474382400512695,0.024425268173217773,0.02303791046142578,0.024333715438842773,0.011547565460205078
0.016556262969970703,0.02430891990661621,0.022968769073486328,0.024884700775146484,0.02196049690246582,0.02518773078918457,0.011425495147705078
0.015069007873535156,0.02631664276123047,0.02594137191772461,0.023511648178100586,0.0223081111907959,0.024832725524902344,0.011050701141357422
0.016010284423828125,0.0237579345703125,0.024021625518798828,0.022155284881591797,0.0221407413482666,0.025092363357543945,0.01127314567565918
0.01624321937561035,0.026030778884887695,0.02424001693725586,0.02517390251159668,0.02219367027282715,0.024775266647338867,0.012295246124267578
0.0158998966217041,0.022764205932617188,0.025490760803222656,0.021210908889770508,0.023142576217651367,0.02505040168762207,0.012668371200561523
0.016301870346069336,0.06627273559570312,0.024783849716186523,0.02259540557861328,0.02216196060180664,0.02466297149658203,0.012190818786621094
0.015075922012329102,0.024039745330810547,0.025361299514770508,0.022023916244506836,0.022081375122070312,0.02439570426940918,0.011448144912719727
0.01633763313293457,0.02387404441833496,0.026440143585205078,0.024984359741210938,0.023595809936523438,0.025252819061279297,0.011582136154174805
0.015529394149780273,0.025349140167236328,0.02388620376586914,0.02221059799194336,0.02226090431213379,0.02451038360595703,0.011842012405395508
0.015478849411010742,0.024906635284423828,0.024952173233032227,0.026923418045043945,0.0226590633392334,0.024808168411254883,0.011880874633789062
0.015572547912597656,0.023729324340820312,0.024698972702026367,0.02253580093383789,0.021145343780517578,0.02604222297668457,0.012253522872924805
0.01688528060913086,0.025045394897460938,0.024162769317626953,0.022429466247558594,0.02185678482055664,0.024796009063720703,0.012770652770996094
0.050002336502075195,0.035878658294677734,0.024641752243041992,0.02495408058166504,0.02160501480102539,0.025557279586791992,0.011665105819702148
0.015622615814208984,0.024753808975219727,0.024018287658691406,0.02115917205810547,0.021889209747314453,0.024298667907714844,0.012070178985595703
0.017712831497192383,0.02482295036315918,0.024593830108642578,0.021702289581298828,0.021717548370361328,0.025933027267456055,0.011644601821899414
0.015614509582519531,0.02530837059020996,0.023717880249023438,0.02258443832397461,0.02259230613708496,0.026020526885986328,0.011471271514892578
0.016359329223632812,0.023673295974731445,0.02336430549621582,0.024000167846679688,0.022144794464111328,0.024793624877929688,0.011224031448364258
0.016420602798461914,0.02399277687072754,0.025598526000976562,0.02245020866394043,0.02289128303527832,0.025812864303588867,0.011285543441772461
0.015236854553222656,0.024950504302978516,0.023939847946166992,0.022202253341674805,0.022656917572021484,0.024665117263793945,0.01329660415649414
0.05711960792541504,0.02707362174987793,0.024160385131835938,0.023011445999145508,0.021701812744140625,0.025054454803466797,0.012036561965942383
0.015172243118286133,0.024956464767456055,0.02646017074584961,0.0237579345703125,0.022675037384033203,0.024868011474609375,0.01169586181640625
0.01571035385131836,0.023835420608520508,0.023324012756347656,0.022380828857421875,0.022734880447387695,0.024802446365356445,0.012701749801635742
0.017049074172973633,0.025176525115966797,0.024010181427001953,0.023534297943115234,0.023178577423095703,0.02539682388305664,0.011694669723510742
0.015717267990112305,0.02385544776916504,0.024422883987426758,0.022541046142578125,0.021658658981323242,0.02620863914489746,0.011810541152954102
0.015566825866699219,0.025109052658081055,0.02655482292175293,0.023832321166992188,0.022553205490112305,0.023916959762573242,0.011771202087402344
0.01574873924255371,0.02556324005126953,0.024684429168701172,0.02277684211730957,0.021245956420898438,0.024642467498779297,0.012446403503417969
0.015639066696166992,0.06558656692504883,0.02392292022705078,0.023587703704833984,0.02226567268371582,0.025009632110595703,0.012530088424682617
0.01567816734313965,0.025310277938842773,0.025902509689331055,0.021550416946411133,0.022656917572021484,0.02489471435546875,0.011126279830932617
0.01562786102294922,0.024901628494262695,0.028511762619018555,0.023604631423950195,0.022476911544799805,0.025094032287597656,0.013085603713989258
0.01675868034362793,0.02400970458984375,0.02576756477355957,0.021872520446777344,0.022408485412597656,0.02433013916015625,0.011977434158325195
0.01566314697265625,0.0242459774017334,0.027675151824951172,0.0251924991607666,0.022526025772094727,0.02486252784729004,0.01152181625366211
0.015455484390258789,0.024942874908447266,0.025462865829467773,0.022767066955566406,0.021152973175048828,0.02479720115661621,0.011519193649291992
0.015910625457763672,0.025416851043701172,0.024808645248413086,0.02212071418762207,0.022099018096923828,0.024413585662841797,0.012769222259521484
0.01487588882446289,0.06571388244628906,0.027413129806518555,0.023054838180541992,0.021420955657958984,0.024710893630981445,0.01166081428527832
0.015615463256835938,0.023385286331176758,0.025524139404296875,0.02065896987915039,0.02171921730041504,0.024573564529418945,0.011686086654663086
0.01494908332824707,0.02749180793762207,0.02481245994567871,0.022630691528320312,0.021474838256835938,0.025515079498291016,0.011983871459960938
0.015285015106201172,0.024404287338256836,0.02387857437133789,0.022665977478027344,0.022953033447265625,0.02683258056640625,0.012520790100097656
0.015116691589355469,0.02381730079650879,0.023393869400024414,0.023146867752075195,0.022275686264038086,0.02462005615234375,0.011103153228759766
0.015764236450195312,0.02572488784790039,0.025047779083251953,0.02236771583557129,0.0226438045501709,0.02515244483947754,0.011492729187011719
0.015411853790283203,0.02524089813232422,0.02407383918762207,0.023389339447021484,0.022266149520874023,0.024788618087768555,0.010927438735961914
0.018210887908935547,0.0666205883026123,0.025519609451293945,0.02439093589782715,0.022448301315307617,0.025252103805541992,0.01141667366027832
0.014940261840820312,0.02573370933532715,0.025992393493652344,0.02218317985534668,0.02198505401611328,0.024406909942626953,0.011511802673339844
0.01568913459777832,0.026862144470214844,0.025712966918945312,0.022237300872802734,0.021835803985595703,0.02508258819580078,0.012794017791748047
0.015568971633911133,0.026607513427734375,0.024539470672607422,0.02241683006286621,0.021982669830322266,0.02605295181274414,0.011315107345581055
0.01533818244934082,0.022942304611206055,0.024631023406982422,0.02282261848449707,0.02295088768005371,0.024928808212280273,0.011584758758544922
0.01630687713623047,0.022954940795898438,0.023687124252319336,0.02264261245727539,0.021361589431762695,0.024932146072387695,0.011663436889648438
0.015306711196899414,0.025603055953979492,0.023874759674072266,0.02397608757019043,0.022786855697631836,0.024771451950073242,0.05465340614318848
0.014600753784179688,0.024120330810546875,0.023631572723388672,0.025924205780029297,0.02291250228881836,0.025000810623168945,0.011075973510742188
0.015928268432617188,0.023299694061279297,0.026041746139526367,0.02191472053527832,0.021743297576904297,0.024479150772094727,0.012218952178955078
0.01511693000793457,0.02506232261657715,0.02515578269958496,0.02311539649963379,0.02300739288330078,0.024320363998413086,0.011675357818603516
0.016954898834228516,0.024580955505371094,0.02414846420288086,0.02227783203125,0.021637916564941406,0.025734424591064453,0.011363506317138672
0.015109777450561523,0.02589559555053711,0.022986650466918945,0.0231626033782959,0.02433300018310547,0.02480173110961914,0.01154780387878418
0.015143871307373047,0.02341771125793457,0.02550339698791504,0.025021791458129883,0.022378206253051758,0.025166988372802734,0.012865066528320312
0.014486312866210938,0.024415969848632812,0.025149822235107422,0.026497364044189453,0.022119760513305664,0.06565690040588379,0.011771440505981445
0.01598525047302246,0.024313688278198242,0.024046659469604492,0.023296833038330078,0.02312445640563965,0.024550199508666992,0.011785507202148438
0.015101909637451172,0.02442193031311035,0.02333688735961914,0.02219533920288086,0.021869182586669922,0.024456024169921875,0.011800289154052734
0.01662421226501465,0.023743867874145508,0.026242494583129883,0.023065567016601562,0.022694110870361328,0.025057077407836914,0.01139211654663086
0.017304658889770508,0.023288488388061523,0.023595094680786133,0.022246837615966797,0.022456645965576172,0.024859905242919922,0.012796401977539062
0.0154571533203125,0.02472686767578125,0.024431943893432617,0.023401737213134766,0.022756576538085938,0.02483987808227539,0.011942863464355469
0.015260934829711914,0.02504134178161621,0.02610039710998535,0.024045944213867188,0.02276015281677246,0.02614569664001465,0.013027429580688477
0.016802549362182617,0.02634906768798828,0.024367570877075195,0.02276301383972168,0.021817684173583984,0.06601262092590332,0.012142658233642578
0.01656508445739746,0.02626800537109375,0.024065017700195312,0.0222625732421875,0.02282118797302246,0.02474236488342285,0.011265993118286133
0.015746355056762695,0.022948265075683594,0.02360224723815918,0.02439737319946289,0.022145748138427734,0.025320768356323242,0.01134490966796875
0.016675710678100586,0.0254976749420166,0.02630019187927246,0.022551774978637695,0.021754980087280273,0.02507615089416504,0.011170148849487305
0.01523590087890625,0.02545166015625,0.025110960006713867,0.02417135238647461,0.023077011108398438,0.025759458541870117,0.011027812957763672
0.016465425491333008,0.023166418075561523,0.023166179656982422,0.023352861404418945,0.023534774780273438,0.026168346405029297,0.011104822158813477
0.015865564346313477,0.02448129653930664,0.02423572540283203,0.024741172790527344,0.022726774215698242,0.02487325668334961,0.012404441833496094
0.016026735305786133,0.023213624954223633,0.026035070419311523,0.02447795867919922,0.0218350887298584,0.06780266761779785,0.011697053909301758
0.015540361404418945,0.024232864379882812,0.023203134536743164,0.022764921188354492,0.02285170555114746,0.02595686912536621,0.011842966079711914
0.015191793441772461,0.02516913414001465,0.02374577522277832,0.023348093032836914,0.023157358169555664,0.02526688575744629,0.01106715202331543
0.015391349792480469,0.02394700050354004,0.027118444442749023,0.02316451072692871,0.02175736427307129,0.024997949600219727,0.011636734008789062
0.016798973083496094,0.024576187133789062,0.023914575576782227,0.022980928421020508,0.022117137908935547,0.024410486221313477,0.013211727142333984
0.015554666519165039,0.024430274963378906,0.024811983108520508,0.021742582321166992,0.022641897201538086,0.02428579330444336,0.012419462203979492
0.015592336654663086,0.024458646774291992,0.023878097534179688,0.024045467376708984,0.02172684669494629,0.025164127349853516,0.011316061019897461
0.016393184661865234,0.025141477584838867,0.02458500862121582,0.022544384002685547,0.06365513801574707,0.025801897048950195,0.011888742446899414
0.01617288589477539,0.02399754524230957,0.024587631225585938,0.023757219314575195,0.023271560668945312,0.02481532096862793,0.01129913330078125
0.016463518142700195,0.024291038513183594,0.023493289947509766,0.02462315559387207,0.02289271354675293,0.024843454360961914,0.011819124221801758
0.015083074569702148,0.02519536018371582,0.025249958038330078,0.022519826889038086,0.021982431411743164,0.024845361709594727,0.012201547622680664
0.014833450317382812,0.026092529296875,0.02285146713256836,0.02207159996032715,0.02446746826171875,0.025200366973876953,0.012715339660644531
0.014421463012695312,0.024346113204956055,0.026113033294677734,0.02364826202392578,0.022246837615966797,0.025394678115844727,0.010823726654052734
0.016088485717773438,0.024884462356567383,0.024326324462890625,0.0253903865814209,0.022385358810424805,0.02537250518798828,0.011358261108398438
0.014961957931518555,0.024156808853149414,0.025402069091796875,0.06307387351989746,0.0234072208404541,0.026514291763305664,0.011770963668823242
0.015380382537841797,0.025528669357299805,0.024387121200561523,0.023703575134277344,0.022701501846313477,0.025139570236206055,0.011857748031616211
0.015102863311767578,0.025629043579101562,0.02272486686706543,0.024924755096435547,0.022538185119628906,0.02491140365600586,0.011399507522583008
0.015305757522583008,0.024227380752563477,0.025997400283813477,0.02210092544555664,0.022334575653076172,0.02483344078063965,0.011217355728149414
0.016482830047607422,0.025821685791015625,0.02564072608947754,0.024340152740478516,0.02236461639404297,0.025231122970581055,0.012708902359008789
0.01616358757019043,0.024938106536865234,0.02411794662475586,0.022866010665893555,0.020757436752319336,0.025962114334106445,0.011694192886352539
0.015319347381591797,0.0245058536529541,0.025155305862426758,0.0258791446685791,0.021904468536376953,0.024974584579467773,0.011485099792480469
0.016226530075073242,0.023722410202026367,0.025262117385864258,0.06408810615539551,0.022632122039794922,0.025847196578979492,0.012093067169189453
0.01509714126586914,0.02599024772644043,0.023844242095947266,0.022415876388549805,0.023065567016601562,0.025166034698486328,0.011016368865966797
0.016321897506713867,0.0243527889251709,0.023535728454589844,0.024065017700195312,0.021991491317749023,0.024659395217895508,0.011411666870117188
0.015204429626464844,0.024335622787475586,0.025292634963989258,0.023696422576904297,0.021724224090576172,0.024475574493408203,0.012106895446777344
0.015455245971679688,0.026257038116455078,0.024147748947143555,0.022699594497680664,0.021974802017211914,0.02443218231201172,0.013418912887573242
0.01788020133972168,0.024640560150146484,0.02570509910583496,0.023431062698364258,0.021782398223876953,0.02520608901977539,0.011565446853637695
0.015607118606567383,0.025293588638305664,0.024106740951538086,0.02198171615600586,0.022336483001708984,0.02525019645690918,0.011180639266967773
0.01645660400390625,0.024080514907836914,0.06783390045166016,0.02353191375732422,0.021775245666503906,0.024854421615600586,0.012473821640014648
0.015895843505859375,0.02402639389038086,0.023707866668701172,0.02267289161682129,0.021216154098510742,0.02628922462463379,0.01170039176940918
0.015816211700439453,0.02474355697631836,0.02386307716369629,0.02330303192138672,0.02184462547302246,0.025278329849243164,0.012847423553466797
0.014655113220214844,0.023893117904663086,0.025684595108032227,0.02241063117980957,0.022047042846679688,0.024847030639648438,0.011765718460083008
0.015572786331176758,0.02606368064880371,0.024650096893310547,0.021497249603271484,0.02210521697998047,0.023940086364746094,0.011341571807861328
0.017444610595703125,0.025487422943115234,0.024006366729736328,0.022742271423339844,0.022333860397338867,0.026417255401611328,0.011187076568603516
0.015070676803588867,0.02469658851623535,0.026662111282348633,0.022657394409179688,0.023127317428588867,0.02563619613647461,0.01146554946899414
0.015054702758789062,0.025321006774902344,0.06767702102661133,0.0217130184173584,0.02238011360168457,0.02480030059814453,0.01269221305847168
0.015312671661376953,0.025489330291748047,0.024169921875,0.0234220027923584,0.021689414978027344,0.0247802734375,0.012083768844604492
0.014907360076904297,0.02277851104736328,0.02643442153930664,0.021616697311401367,0.023222684860229492,0.024241209030151367,0.01202392578125
0.015335798263549805,0.024710655212402344,0.025694608688354492,0.024160385131835938,0.021614551544189453,0.02546548843383789,0.011324167251586914
0.015018463134765625,0.025252342224121094,0.024361848831176758,0.024244070053100586,0.021787643432617188,0.024584531784057617,0.012270927429199219
0.01651930809020996,0.023120641708374023,0.023332834243774414,0.02274346351623535,0.022058725357055664,0.02587723731994629,0.011136531829833984
0.014705657958984375,0.024660348892211914,0.024794816970825195,0.02464127540588379,0.023952484130859375,0.06701111793518066,0.01166987419128418
0.016039371490478516,0.024057388305664062,0.024789094924926758,0.02072882652282715,0.021645069122314453,0.024776220321655273,0.01107478141784668
0.016588211059570312,0.025812149047851562,0.023789167404174805,0.022156953811645508,0.021575927734375,0.026755809783935547,0.011453628540039062
0.015502691268920898,0.02580571174621582,0.02219843864440918,0.023012161254882812,0.02418351173400879,0.024609088897705078,0.011571168899536133
0.01624464988708496,0.023885488510131836,0.02477240562438965,0.02514362335205078,0.021923065185546875,0.024306774139404297,0.011234521865844727
0.01494288444519043,0.024615049362182617,0.02593541145324707,0.022855520248413086,0.021788597106933594,0.02520442008972168,0.011409282684326172
0.015223503112792969,0.02746725082397461,0.025941848754882812,0.02344989776611328,0.022986173629760742,0.024465560913085938,0.012475252151489258
0.015857219696044922,0.02445530891418457,0.02575993537902832,0.023898601531982422,0.022925615310668945,0.07079863548278809,0.01168513298034668
0.017139673233032227,0.025791406631469727,0.026821374893188477,0.024659156799316406,0.021442890167236328,0.024428606033325195,0.01221156120300293
0.016252517700195312,0.024021387100219727,0.024401426315307617,0.02234625816345215,0.024398326873779297,0.027146577835083008,0.011333942413330078
0.015300273895263672,0.02567124366760254,0.02243661880493164,0.024227142333984375,0.021575212478637695,0.024271011352539062,0.011146306991577148
0.01443028450012207,0.024112939834594727,0.02395176887512207,0.024471282958984375,0.021845340728759766,0.024962186813354492,0.013895988464355469
0.015433549880981445,0.02424144744873047,0.025960683822631836,0.02377009391784668,0.02315831184387207,0.024632692337036133,0.011214971542358398
0.01593160629272461,0.034000396728515625,0.023365020751953125,0.02516031265258789,0.02149176597595215,0.025683164596557617,0.01137995719909668
0.01571941375732422,0.02429509162902832,0.023537874221801758,0.0232393741607666,0.022754192352294922,0.02423381805419922,0.053858280181884766
0.015622138977050781,0.02553844451904297,0.024121522903442383,0.023076295852661133,0.022572755813598633,0.02481865882873535,0.012762784957885742
0.015862464904785156,0.02443718910217285,0.02413463592529297,0.022321701049804688,0.0215604305267334,0.02539348602294922,0.01224827766418457
0.015136957168579102,0.022353410720825195,0.02321624755859375,0.02262115478515625,0.0228879451751709,0.024596452713012695,0.01138925552368164
0.017882347106933594,0.02469778060913086,0.023246049880981445,0.022637128829956055,0.021780729293823242,0.024557113647460938,0.012567996978759766
0.015168905258178711,0.024912118911743164,0.02434515953063965,0.021667003631591797,0.02197122573852539,0.024855613708496094,0.011030197143554688
0.016155481338500977,0.024789094924926758,0.023575544357299805,0.022170305252075195,0.021856069564819336,0.02453470230102539,0.012759685516357422
0.015287399291992188,0.024105072021484375,0.0237729549407959,0.0221099853515625,0.06389951705932617,0.024544715881347656,0.011704206466674805
0.015075445175170898,0.02558588981628418,0.023671388626098633,0.022562503814697266,0.02233409881591797,0.02519965171813965,0.011598348617553711
0.014817237854003906,0.02433633804321289,0.0252683162689209,0.021963834762573242,0.0223388671875,0.02469158172607422,0.013250589370727539
0.015856266021728516,0.0234832763671875,0.024088144302368164,0.02202749252319336,0.022503137588500977,0.025967836380004883,0.011672496795654297
0.014852285385131836,0.024712562561035156,0.023997783660888672,0.023819923400878906,0.02143573760986328,0.024371862411499023,0.011395454406738281
0.014986038208007812,0.022629261016845703,0.025920867919921875,0.021960735321044922,0.02191472053527832,0.02494645118713379,0.011512517929077148
0.016256332397460938,0.02549886703491211,0.023615121841430664,0.023093223571777344,0.021425485610961914,0.025111913681030273,0.011602401733398438
0.01604914665222168,0.024448633193969727,0.0234677791595459,0.022855520248413086,0.06451582908630371,0.025333404541015625,0.012015819549560547
0.01559758186340332,0.023407697677612305,0.02413630485534668,0.02362346649169922,0.022392749786376953,0.025122880935668945,0.011365890502929688
0.015592813491821289,0.025241374969482422,0.0235288143157959,0.02191901206970215,0.02166914939880371,0.02432394027709961,0.010997533798217773
0.016419172286987305,0.024268150329589844,0.02263021469116211,0.02282547950744629,0.022029638290405273,0.025007963180541992,0.012350082397460938
0.0165712833404541,0.024612903594970703,0.022998571395874023,0.022578001022338867,0.0240328311920166,0.025015830993652344,0.011670827865600586
0.015804290771484375,0.02479410171508789,0.024730443954467773,0.02263951301574707,0.022728919982910156,0.02478194236755371,0.011260271072387695
0.015408754348754883,0.024593830108642578,0.026161670684814453,0.02331256866455078,0.022098064422607422,0.025804758071899414,0.01184535026550293
0.015068769454956055,0.02592754364013672,0.023859262466430664,0.0230257511138916,0.022046804428100586,0.024108171463012695,0.012655019760131836
0.05709576606750488,0.024944543838500977,0.024433612823486328,0.025492191314697266,0.021687030792236328,0.0244596004486084,0.011486291885375977
0.0152587890625,0.024946212768554688,0.025089502334594727,0.022501707077026367,0.02308201789855957,0.024455547332763672,0.011575460433959961
0.014909982681274414,0.02551865577697754,0.024219989776611328,0.02221822738647461,0.02152538299560547,0.024840116500854492,0.012890100479125977
0.014980077743530273,0.02470993995666504,0.02342963218688965,0.022108793258666992,0.022147178649902344,0.02561211585998535,0.012122154235839844
0.015188932418823242,0.02614283561706543,0.02391982078552246,0.023692846298217773,0.022836685180664062,0.0239865779876709,0.010938644409179688
0.015781164169311523,0.023234844207763672,0.02416086196899414,0.02318739891052246,0.021114826202392578,0.02566242218017578,0.012207508087158203
0.015531778335571289,0.026427268981933594,0.022858858108520508,0.024370431900024414,0.022055387496948242,0.024109840393066406,0.011371850967407227
0.05841946601867676,0.025498628616333008,0.024145841598510742,0.020769596099853516,0.022920608520507812,0.025148868560791016,0.011214494705200195
0.015552759170532227,0.023889780044555664,0.02392578125,0.021989107131958008,0.022814273834228516,0.024599313735961914,0.01196908950805664
0.01659393310546875,0.024878263473510742,0.022907733917236328,0.02230238914489746,0.02279496192932129,0.02440476417541504,0.011489391326904297
0.01695871353149414,0.024048566818237305,0.024369239807128906,0.02249765396118164,0.02181720733642578,0.02481865882873535,0.011876344680786133
0.014696121215820312,0.02360701560974121,0.02393054962158203,0.021707773208618164,0.022186994552612305,0.024545669555664062,0.011247634887695312
0.014703035354614258,0.024006366729736328,0.02486729621887207,0.0247037410736084,0.02242112159729004,0.025249958038330078,0.011130332946777344
0.015549182891845703,0.023527145385742188,0.026587724685668945,0.021901845932006836,0.022902727127075195,0.025036096572875977,0.011751651763916016
0.01605367660522461,0.027306318283081055,0.06794333457946777,0.02182626724243164,0.02314162254333496,0.025221586227416992,0.01131582260131836
0.015501022338867188,0.024117231369018555,0.024072647094726562,0.02564239501953125,0.021541357040405273,0.02425861358642578,0.01168370246887207
0.015570640563964844,0.025262832641601562,0.024942874908447266,0.022691011428833008,0.021383047103881836,0.024493694305419922,0.012187480926513672
